,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
;c,0.0,False,False,False,True,False,2.0
;M,0.0,True,False,False,True,False,
;b,0.0,False,False,False,True,False,
;y,0.0,True,False,False,True,True,
;_,0.0,True,False,True,True,True,
;<,0.0,True,False,False,True,False,
;O,0.0,True,False,False,True,True,
;\,0.0,True,False,True,True,True,
;s,0.0,False,False,False,True,False,2.0
;/,0.0,True,False,True,True,False,
";""",0.0,True,False,True,True,False,1.0
;C,0.0,False,False,False,True,False,
;],0.0,True,False,True,True,True,
;+,0.0,True,False,True,True,True,
;m,0.0,True,False,False,True,False,4.0
;P,0.0,True,False,True,True,True,
;a,0.0,False,False,False,True,False,21.0
;X,0.0,False,False,False,True,False,
;$,0.0,False,False,False,True,True,
;:,0.0,True,True,True,True,False,
";,",0.0,True,False,False,True,False,
;g,0.0,False,False,False,True,False,2.0
;x,0.0,False,False,False,True,False,
;S,0.0,False,False,False,True,False,
;~,0.0,False,False,False,True,True,
;B,0.0,False,False,False,True,False,
;j,0.0,True,False,False,True,False,4.0
;?,0.0,True,False,True,True,False,
;4,0.0,False,False,False,True,True,
;0,0.0,True,False,True,True,True,
;F,0.0,False,False,False,True,False,
;p,0.0,True,False,True,True,True,1.0
;-,0.0,True,False,True,True,True,
;J,0.0,True,False,False,True,False,
;f,0.0,False,False,False,True,False,5.0
;u,0.0,True,False,False,True,True,
;W,0.0,False,False,False,True,True,
;w,0.0,False,False,False,True,True,1.0
;A,0.0,False,False,False,True,False,
;2,0.0,False,False,False,True,True,
;1,0.0,False,False,False,True,True,
;&,0.0,True,False,False,True,True,
;i,0.0,True,False,False,True,True,5.0
;.,0.0,True,False,False,True,False,
;V,0.0,False,False,False,True,False,
;>,0.0,True,False,False,True,False,
(K,0.0,True,False,False,True,True,1.0
(',0.0,True,False,False,True,True,
(Y,0.0,True,False,False,True,True,
(z,0.0,False,False,False,True,False,
(H,0.0,True,False,False,True,True,5.0
(t,0.0,False,False,False,True,True,2.0
(`,0.0,False,False,False,True,False,
(9,0.0,True,True,True,True,False,
(o,0.0,True,False,True,True,True,2.0
(Q,0.0,False,False,False,True,True,
(h,0.0,True,False,False,True,True,
(U,0.0,True,False,False,True,True,
(*,0.0,True,False,False,True,False,64.0
(%,0.0,False,False,False,True,False,48.0
(},0.0,True,False,False,True,True,
(3,0.0,False,False,False,True,False,
(v,0.0,False,False,False,True,False,1.0
(=,0.0,True,False,False,True,False,
(#,0.0,False,False,False,True,False,44.0
(R,0.0,False,False,False,True,True,
({,0.0,True,False,False,True,True,
(n,0.0,True,False,False,True,False,2.0
(|,0.0,True,False,False,True,True,
(5,0.0,False,False,False,True,False,
([,0.0,True,False,False,True,True,
(G,0.0,False,False,False,True,True,
(k,0.0,True,False,False,True,True,5.0
(E,0.0,False,False,False,True,True,
(r,0.0,False,False,False,True,True,
(;,0.0,True,False,False,True,True,
(7,0.0,True,False,False,True,False,
(^,0.0,True,False,False,True,False,64.0
(L,0.0,True,False,True,True,True,
(N,0.0,True,False,False,True,False,
(q,0.0,False,False,False,True,True,1.0
(l,0.0,True,False,True,True,True,
(6,0.0,True,False,False,True,False,
(d,0.0,False,False,False,True,True,
(),0.0,True,False,False,True,False,68.0
(I,0.0,True,False,False,True,True,
(@,0.0,False,False,False,True,False,72.0
(!,0.0,False,False,False,True,False,42.0
(T,0.0,False,False,False,True,True,
(Z,0.0,False,False,False,True,False,1.0
(D,0.0,False,False,False,True,True,
(8,0.0,True,False,False,True,False,
(e,0.0,False,False,False,True,True,1.0
(c,0.0,False,False,False,True,False,
(M,0.0,True,False,False,True,False,
(b,0.0,False,False,False,True,False,
(y,0.0,True,False,False,True,True,
(_,0.0,True,False,False,True,False,
(<,0.0,True,False,False,True,False,
(O,0.0,True,False,True,True,True,
(\,0.0,True,False,False,True,True,
(s,0.0,False,False,False,True,True,21.0
(/,0.0,True,False,False,True,False,
"(""",0.0,True,False,False,True,True,
(C,0.0,False,False,False,True,False,
(],0.0,True,False,False,True,True,
(+,0.0,True,False,False,True,False,
(m,0.0,True,False,False,True,False,13.0
(P,0.0,True,False,False,True,True,
(a,0.0,False,False,False,True,True,4.0
(X,0.0,False,False,False,True,False,
($,0.0,False,False,False,True,False,69.0
(:,0.0,True,False,False,True,True,
"(,",0.0,True,False,False,True,False,2.0
(g,0.0,False,False,False,True,True,1.0
(x,0.0,False,False,False,True,False,
(S,0.0,False,False,False,True,True,1.0
(~,0.0,False,False,False,True,False,
(B,0.0,False,False,False,True,False,
(j,0.0,True,False,False,True,True,5.0
(?,0.0,True,False,False,True,False,
(4,0.0,False,False,False,True,False,
(0,0.0,True,False,False,True,False,
(F,0.0,False,False,False,True,True,
(p,0.0,True,False,False,True,True,
(-,0.0,True,False,False,True,False,1.0
(J,0.0,True,False,False,True,True,
(f,0.0,False,False,False,True,True,4.0
(u,0.0,True,False,False,True,True,62.0
(W,0.0,False,False,False,True,True,
(w,0.0,False,False,False,True,True,3.0
(A,0.0,False,False,False,True,True,
(2,0.0,False,False,False,True,False,
(1,0.0,False,False,False,True,False,
(&,0.0,True,False,False,True,False,78.0
(i,0.0,True,False,False,True,True,
(.,0.0,True,False,True,True,False,9.0
(V,0.0,False,False,False,True,False,
(>,0.0,True,False,True,True,False,
7K,0.0,True,False,False,True,True,
7',0.0,True,False,False,True,True,
7Y,0.0,True,False,True,True,True,
7z,0.0,False,False,False,True,False,
7H,0.0,True,False,True,True,True,
7t,0.0,False,False,False,True,True,
7`,0.0,False,False,False,True,False,
79,0.0,True,False,False,True,False,
7o,0.0,True,False,False,True,True,
7Q,0.0,False,False,False,True,True,
7h,0.0,True,False,True,True,True,
7U,0.0,True,False,True,True,True,
7*,0.0,True,False,False,True,False,
7%,0.0,False,False,False,True,False,
7},0.0,True,False,False,True,True,
73,0.0,False,False,False,True,False,
7v,0.0,False,False,False,True,False,
7=,0.0,True,False,False,True,False,
7#,0.0,False,False,False,True,False,
7R,0.0,False,False,False,True,True,
7{,0.0,True,False,False,True,True,
7n,0.0,True,False,True,True,False,
7|,0.0,True,False,False,True,True,
75,0.0,False,False,False,True,False,
7[,0.0,True,False,False,True,True,
7G,0.0,False,False,False,True,True,
7k,0.0,True,False,False,True,True,
7E,0.0,False,False,False,True,True,
7r,0.0,False,False,False,True,True,
7;,0.0,True,False,False,True,True,
7(,0.0,True,False,False,True,False,
7^,0.0,True,False,True,True,False,
7L,0.0,True,False,False,True,True,
7N,0.0,True,False,True,True,False,
7q,0.0,False,False,False,True,True,
7l,0.0,True,False,False,True,True,
76,0.0,True,False,True,True,False,
7d,0.0,False,False,False,True,True,
7),0.0,True,False,False,True,False,
7I,0.0,True,False,False,True,True,
7@,0.0,False,False,False,True,False,
7!,0.0,False,False,False,True,False,
7T,0.0,False,False,False,True,True,
7Z,0.0,False,False,False,True,False,
7D,0.0,False,False,False,True,True,
78,0.0,True,False,False,True,False,
7e,0.0,False,False,False,True,True,
7c,0.0,False,False,False,True,False,
7M,0.0,True,False,True,True,False,
7b,0.0,False,False,False,True,False,
7y,0.0,True,False,True,True,True,
7_,0.0,True,False,False,True,False,
7<,0.0,True,False,False,True,False,
7O,0.0,True,False,False,True,True,
7\,0.0,True,False,False,True,True,
7s,0.0,False,False,False,True,True,
7/,0.0,True,False,False,True,False,
"7""",0.0,True,False,False,True,True,
7C,0.0,False,False,False,True,False,
7],0.0,True,False,False,True,True,
7+,0.0,True,False,False,True,False,
7m,0.0,True,False,True,True,False,
7P,0.0,True,False,False,True,True,
7a,0.0,False,False,False,True,True,
7X,0.0,False,False,False,True,False,
7$,0.0,False,False,False,True,False,
7:,0.0,True,False,False,True,True,
"7,",0.0,True,False,False,True,False,
7g,0.0,False,False,False,True,True,
7x,0.0,False,False,False,True,False,
7S,0.0,False,False,False,True,True,
7~,0.0,False,False,False,True,False,
7B,0.0,False,False,False,True,False,
7j,0.0,True,False,True,True,True,
7?,0.0,True,False,False,True,False,
74,0.0,False,False,False,True,False,
70,0.0,True,False,False,True,False,
7F,0.0,False,False,False,True,True,
7p,0.0,True,False,False,True,True,
7-,0.0,True,False,False,True,False,
7J,0.0,True,False,True,True,True,
7f,0.0,False,False,False,True,True,
7u,0.0,True,False,True,True,True,
7W,0.0,False,False,False,True,True,
7w,0.0,False,False,False,True,True,
7A,0.0,False,False,False,True,True,
72,0.0,False,False,False,True,False,
71,0.0,False,False,False,True,False,
7&,0.0,True,True,True,True,False,
7i,0.0,True,False,False,True,True,
7.,0.0,True,False,False,True,False,
7V,0.0,False,False,False,True,False,
7>,0.0,True,False,False,True,False,
^K,0.0,True,False,False,True,True,
^',0.0,True,False,False,True,True,
^Y,0.0,True,False,True,True,True,
^z,0.0,False,False,False,True,False,1.0
^H,0.0,True,False,True,True,True,8.0
^t,0.0,False,False,False,True,True,1.0
^`,0.0,False,False,False,True,False,
^9,0.0,True,False,False,True,False,
^o,0.0,True,False,False,True,True,3.0
^Q,0.0,False,False,False,True,True,
^h,0.0,True,False,True,True,True,1.0
^U,0.0,True,False,True,True,True,
^*,0.0,True,False,False,True,False,14.0
^%,0.0,False,False,False,True,False,17.0
^},0.0,True,False,False,True,True,
^3,0.0,False,False,False,True,False,
^v,0.0,False,False,False,True,False,
^=,0.0,True,False,False,True,False,
^#,0.0,False,False,False,True,False,14.0
^R,0.0,False,False,False,True,True,
^{,0.0,True,False,False,True,True,
^n,0.0,True,False,True,True,False,2.0
^|,0.0,True,False,False,True,True,
^5,0.0,False,False,False,True,False,
^[,0.0,True,False,False,True,True,
^G,0.0,False,False,False,True,True,
^k,0.0,True,False,False,True,True,11.0
^E,0.0,False,False,False,True,True,
^r,0.0,False,False,False,True,True,1.0
^;,0.0,True,False,False,True,True,
^(,0.0,True,False,False,True,False,19.0
^7,0.0,True,False,True,True,False,
^L,0.0,True,False,False,True,True,
^N,0.0,True,False,True,True,False,
^q,0.0,False,False,False,True,True,1.0
^l,0.0,True,False,False,True,True,3.0
^6,0.0,True,True,True,True,False,
^d,0.0,False,False,False,True,True,8.0
^),0.0,True,False,False,True,False,39.0
^I,0.0,True,False,False,True,True,
^@,0.0,False,False,False,True,False,21.0
^!,0.0,False,False,False,True,False,14.0
^T,0.0,False,False,False,True,True,
^Z,0.0,False,False,False,True,False,
^D,0.0,False,False,False,True,True,
^8,0.0,True,False,False,True,False,
^e,0.0,False,False,False,True,True,1.0
^c,0.0,False,False,False,True,False,
^M,0.0,True,False,True,True,False,
^b,0.0,False,False,False,True,False,1.0
^y,0.0,True,False,True,True,True,
^_,0.0,True,False,False,True,False,
^<,0.0,True,False,False,True,False,
^O,0.0,True,False,False,True,True,
^\,0.0,True,False,False,True,True,
^s,0.0,False,False,False,True,True,21.0
^/,0.0,True,False,False,True,False,
"^""",0.0,True,False,False,True,True,
^C,0.0,False,False,False,True,False,
^],0.0,True,False,False,True,True,
^+,0.0,True,False,False,True,False,
^m,0.0,True,False,True,True,False,13.0
^P,0.0,True,False,False,True,True,
^a,0.0,False,False,False,True,True,12.0
^X,0.0,False,False,False,True,False,
^$,0.0,False,False,False,True,False,15.0
^:,0.0,True,False,False,True,True,1.0
"^,",0.0,True,False,False,True,False,5.0
^g,0.0,False,False,False,True,True,
^x,0.0,False,False,False,True,False,
^S,0.0,False,False,False,True,True,2.0
^~,0.0,False,False,False,True,False,
^B,0.0,False,False,False,True,False,
^j,0.0,True,False,True,True,True,7.0
^?,0.0,True,False,False,True,False,
^4,0.0,False,False,False,True,False,
^0,0.0,True,False,False,True,False,
^F,0.0,False,False,False,True,True,
^p,0.0,True,False,False,True,True,
^-,0.0,True,False,False,True,False,3.0
^J,0.0,True,False,True,True,True,
^f,0.0,False,False,False,True,True,5.0
^u,0.0,True,False,True,True,True,72.0
^W,0.0,False,False,False,True,True,
^w,0.0,False,False,False,True,True,
^A,0.0,False,False,False,True,True,
^2,0.0,False,False,False,True,False,
^1,0.0,False,False,False,True,False,
^&,0.0,True,False,True,True,False,8.0
^i,0.0,True,False,False,True,True,
^.,0.0,True,False,False,True,False,4.0
^V,0.0,False,False,False,True,False,
^>,0.0,True,False,False,True,False,
LK,0.0,True,False,False,True,False,
L',0.0,True,False,False,True,False,
LY,0.0,True,False,False,True,True,
Lz,0.0,False,False,False,True,False,
LH,0.0,True,False,False,True,False,
Lt,0.0,False,False,False,True,True,
L`,0.0,False,False,False,True,True,
L9,0.0,True,False,True,True,True,
Lo,0.0,True,False,True,True,True,
LQ,0.0,False,False,False,True,True,
Lh,0.0,True,False,False,True,False,
LU,0.0,True,False,False,True,True,
L*,0.0,True,False,False,True,True,
L%,0.0,False,False,False,True,True,
L},0.0,True,False,False,True,True,
L3,0.0,False,False,False,True,True,
Lv,0.0,False,False,False,True,False,
L=,0.0,True,False,False,True,True,
L#,0.0,False,False,False,True,True,
LR,0.0,False,False,False,True,True,
L{,0.0,True,False,False,True,True,
Ln,0.0,True,False,False,True,False,
L|,0.0,True,False,False,True,True,
L5,0.0,False,False,False,True,True,
L[,0.0,True,False,False,True,True,
LG,0.0,False,False,False,True,False,
Lk,0.0,True,False,False,True,False,
LE,0.0,False,False,False,True,True,
Lr,0.0,False,False,False,True,True,
L;,0.0,True,False,False,True,False,
L(,0.0,True,False,True,True,True,
L7,0.0,True,False,False,True,True,
L^,0.0,True,False,False,True,True,
LN,0.0,True,False,False,True,False,
Lq,0.0,False,False,False,True,True,
Ll,0.0,True,True,True,True,False,
L6,0.0,True,False,False,True,True,
Ld,0.0,False,False,False,True,False,
L),0.0,True,False,False,True,True,
LI,0.0,True,False,False,True,True,
L@,0.0,False,False,False,True,True,
L!,0.0,False,False,False,True,True,
LT,0.0,False,False,False,True,True,
LZ,0.0,False,False,False,True,False,
LD,0.0,False,False,False,True,False,
L8,0.0,True,False,False,True,True,
Le,0.0,False,False,False,True,True,
Lc,0.0,False,False,False,True,False,
LM,0.0,True,False,False,True,False,
Lb,0.0,False,False,False,True,False,
Ly,0.0,True,False,False,True,True,
L_,0.0,True,False,False,True,True,
L<,0.0,True,False,False,True,False,
LO,0.0,True,False,True,True,True,
L\,0.0,True,False,False,True,True,
Ls,0.0,False,False,False,True,False,
L/,0.0,True,False,False,True,False,
"L""",0.0,True,False,False,True,False,
LC,0.0,False,False,False,True,False,
L],0.0,True,False,False,True,True,
L+,0.0,True,False,False,True,True,
Lm,0.0,True,False,False,True,False,
LP,0.0,True,False,False,True,True,
La,0.0,False,False,False,True,False,
LX,0.0,False,False,False,True,False,
L$,0.0,False,False,False,True,True,
L:,0.0,True,False,False,True,False,
"L,",0.0,True,False,False,True,False,
Lg,0.0,False,False,False,True,False,
Lx,0.0,False,False,False,True,False,
LS,0.0,False,False,False,True,False,
L~,0.0,False,False,False,True,True,
LB,0.0,False,False,False,True,False,
Lj,0.0,True,False,False,True,False,
L?,0.0,True,False,False,True,False,
L4,0.0,False,False,False,True,True,
L0,0.0,True,False,False,True,True,
LF,0.0,False,False,False,True,False,
Lp,0.0,True,False,False,True,True,
L-,0.0,True,False,False,True,True,
LJ,0.0,True,False,False,True,False,
Lf,0.0,False,False,False,True,False,
Lu,0.0,True,False,False,True,True,
LW,0.0,False,False,False,True,True,
Lw,0.0,False,False,False,True,True,
LA,0.0,False,False,False,True,False,
L2,0.0,False,False,False,True,True,
L1,0.0,False,False,False,True,True,
L&,0.0,True,False,False,True,True,
Li,0.0,True,False,False,True,True,
L.,0.0,True,False,True,True,False,
LV,0.0,False,False,False,True,False,
L>,0.0,True,False,True,True,False,
NK,0.0,True,False,False,True,False,93.0
N',0.0,True,False,False,True,False,4.0
NY,0.0,True,False,True,True,False,
Nz,0.0,False,False,False,False,False,49.0
NH,0.0,True,False,True,True,False,1.0
Nt,0.0,False,False,False,True,False,438.0
N`,0.0,False,False,False,True,False,
N9,0.0,True,False,False,True,False,
No,0.0,True,False,False,True,False,485.0
NQ,0.0,False,False,False,True,False,
Nh,0.0,True,False,True,True,False,113.0
NU,0.0,True,False,True,True,False,
N*,0.0,True,False,False,True,False,5.0
N%,0.0,False,False,False,True,False,5.0
N},0.0,True,False,False,True,False,
N3,0.0,False,False,False,True,False,
Nv,0.0,False,False,False,False,False,28.0
N=,0.0,True,False,False,True,False,
N#,0.0,False,False,False,True,False,17.0
NR,0.0,False,False,False,True,False,
N{,0.0,True,False,False,True,False,1.0
Nn,0.0,True,True,True,False,False,659.0
N|,0.0,True,False,False,True,False,
N5,0.0,False,False,False,True,False,
N[,0.0,True,False,False,True,False,
NG,0.0,False,False,False,True,False,21.0
Nk,0.0,True,False,False,True,False,1995.0
NE,0.0,False,False,False,True,False,
Nr,0.0,False,False,False,True,False,197.0
N;,0.0,True,False,False,True,False,10.0
N(,0.0,True,False,False,True,False,4.0
N7,0.0,True,False,True,True,False,
N^,0.0,True,False,True,True,False,4.0
NL,0.0,True,False,False,True,False,
Nq,0.0,False,False,False,True,False,99.0
Nl,0.0,True,False,False,True,False,186.0
N6,0.0,True,False,True,True,False,
Nd,0.0,False,False,False,True,False,268.0
N),0.0,True,False,False,True,False,
NI,0.0,True,False,False,True,False,
N@,0.0,False,False,False,True,False,29.0
N!,0.0,False,False,False,True,False,75.0
NT,0.0,False,False,False,True,False,27.0
NZ,0.0,False,False,False,False,False,10.0
ND,0.0,False,False,False,True,False,38.0
N8,0.0,True,False,False,True,False,
Ne,0.0,False,False,False,True,False,104.0
Nc,0.0,False,False,False,False,False,109.0
NM,0.0,True,False,True,False,False,
Nb,0.0,False,False,False,False,False,595.0
Ny,0.0,True,False,True,True,False,1.0
N_,0.0,True,False,False,True,False,
N<,0.0,True,False,False,False,False,
NO,0.0,True,False,False,True,False,
N\,0.0,True,False,False,True,False,
Ns,0.0,False,False,False,True,False,623.0
N/,0.0,True,False,False,False,False,
"N""",0.0,True,False,False,True,False,61.0
NC,0.0,False,False,False,False,False,3.0
N],0.0,True,False,False,True,False,
N+,0.0,True,False,False,True,False,
