,Distance,SameHand,SameKey,SameFinger,Reach,Hurde,Frequency
Q:,0.0,False,False,False,True,True,
QD,0.0,True,False,False,True,True,
"Q,",0.0,False,False,False,True,False,
Q3,0.0,True,False,False,True,True,
Ql,0.0,False,False,False,True,True,
Q7,0.0,False,False,False,True,True,
Q!,0.0,True,False,True,True,True,
Qp,0.0,False,False,False,True,False,
Q>,0.0,False,False,False,True,False,
Q~,0.0,True,False,True,True,True,
QO,0.0,False,False,False,True,False,
Q5,0.0,True,False,False,True,True,
Q0,0.0,False,False,False,True,True,
Qr,0.0,True,False,False,True,False,
Q4,0.0,True,False,False,True,True,
Q-,0.0,False,False,False,True,True,
Qa,0.0,True,False,True,True,True,
Q.,0.0,False,False,False,True,False,
QW,0.0,True,False,False,True,False,
QE,0.0,True,False,False,True,False,
Q;,0.0,False,False,False,True,True,
Q/,0.0,False,False,False,True,False,
Qt,0.0,True,False,False,True,False,
QF,0.0,True,False,False,True,True,
Qm,0.0,False,False,False,True,False,
Qf,0.0,True,False,False,True,True,
QX,0.0,True,False,False,True,False,
Qo,0.0,False,False,False,True,False,
QY,0.0,False,False,False,True,False,
QH,0.0,False,False,False,True,True,
Q$,0.0,True,False,False,True,True,
Q^,0.0,False,False,False,True,True,
Q{,0.0,False,False,False,True,False,
Qx,0.0,True,False,False,True,False,
Q*,0.0,False,False,False,True,True,
QJ,0.0,False,False,False,True,True,
Q[,0.0,False,False,False,True,False,
Q6,0.0,False,False,False,True,True,
QP,0.0,False,False,False,True,False,
Q|,0.0,False,False,False,True,False,
Qz,0.0,True,False,True,True,False,
QV,0.0,True,False,False,True,False,
Q_,0.0,False,False,False,True,True,
QT,0.0,True,False,False,True,False,
QR,0.0,True,False,False,True,False,
Q%,0.0,True,False,False,True,True,
Q?,0.0,False,False,False,True,False,
Qu,0.0,False,False,False,True,False,
Qn,0.0,False,False,False,True,False,
QG,0.0,True,False,False,True,True,
Q},0.0,False,False,False,True,False,
Q&,0.0,False,False,False,True,True,
QI,0.0,False,False,False,True,False,
QC,0.0,True,False,False,True,False,
QB,0.0,True,False,False,True,False,
Q2,0.0,True,False,False,True,True,
Q8,0.0,False,False,False,True,True,
QA,0.0,True,False,True,True,True,
Qj,0.0,False,False,False,True,True,
Qy,0.0,False,False,False,True,False,
Qi,0.0,False,False,False,True,False,
Qc,0.0,True,False,False,True,False,
Qd,0.0,True,False,False,True,True,
Qh,0.0,False,False,False,True,True,
Q#,0.0,True,False,False,True,True,
QZ,0.0,True,False,True,True,False,
Q9,0.0,False,False,False,True,True,
Q@,0.0,True,False,False,True,True,
Qv,0.0,True,False,False,True,False,
Q<,0.0,False,False,False,True,False,
Qq,0.0,True,True,True,True,False,
Qk,0.0,False,False,False,True,True,
QS,0.0,True,False,False,True,True,
Q',0.0,False,False,False,True,True,
Qb,0.0,True,False,False,True,False,
QN,0.0,False,False,False,True,False,
Qg,0.0,True,False,False,True,True,
"Q""",0.0,False,False,False,True,True,
QM,0.0,False,False,False,True,False,
Q=,0.0,False,False,False,True,True,
FK,0.0,False,False,False,True,False,
F(,0.0,False,False,False,True,True,
F\,0.0,False,False,False,True,True,
F+,0.0,False,False,False,True,True,
F],0.0,False,False,False,True,True,
FL,0.0,False,False,False,True,False,
FU,0.0,False,False,False,True,True,
Fw,0.0,True,False,False,True,True,
F`,0.0,True,False,False,True,True,
F1,0.0,True,False,False,True,True,
F),0.0,False,False,False,True,True,
Fe,0.0,True,False,False,True,True,
Fs,0.0,True,False,False,True,False,
F:,0.0,False,False,False,True,False,
FD,0.0,True,False,False,True,False,
"F,",0.0,False,False,False,True,False,
F3,0.0,True,False,False,True,True,
Fl,0.0,False,False,False,True,False,
F7,0.0,False,False,False,True,True,
F!,0.0,True,False,False,True,True,
Fp,0.0,False,False,False,True,True,
F>,0.0,False,False,False,True,False,
F~,0.0,True,False,False,True,True,
FO,0.0,False,False,False,True,True,
F5,0.0,True,False,True,True,True,
F0,0.0,False,False,False,True,True,
Fr,0.0,True,False,True,True,True,
F4,0.0,True,False,True,True,True,
F-,0.0,False,False,False,True,True,
Fa,0.0,True,False,False,True,False,
F.,0.0,False,False,False,True,False,
FW,0.0,True,False,False,True,True,
FE,0.0,True,False,False,True,True,
F;,0.0,False,False,False,True,False,
F/,0.0,False,False,False,True,False,
Ft,0.0,True,False,True,True,True,
FQ,0.0,True,False,False,True,True,
Fm,0.0,False,False,False,True,False,
Ff,0.0,True,True,True,True,False,
FX,0.0,True,False,False,True,False,
Fo,0.0,False,False,False,True,True,
FY,0.0,False,False,False,True,True,
FH,0.0,False,False,False,True,False,
F$,0.0,True,False,True,True,True,
F^,0.0,False,False,False,True,True,
F{,0.0,False,False,False,True,True,
Fx,0.0,True,False,False,True,False,
F*,0.0,False,False,False,True,True,
FJ,0.0,False,False,False,True,False,
F[,0.0,False,False,False,True,True,
F6,0.0,False,False,False,True,True,
FP,0.0,False,False,False,True,True,
F|,0.0,False,False,False,True,True,
Fz,0.0,True,False,False,True,False,
FV,0.0,True,False,True,True,False,
F_,0.0,False,False,False,True,True,
FT,0.0,True,False,True,True,True,
FR,0.0,True,False,True,True,True,
F%,0.0,True,False,True,True,True,
F?,0.0,False,False,False,True,False,
Fu,0.0,False,False,False,True,True,
Fn,0.0,False,False,False,True,False,
FG,0.0,True,False,True,True,False,
F},0.0,False,False,False,True,True,
F&,0.0,False,False,False,True,True,
FI,0.0,False,False,False,True,True,
FC,0.0,True,False,False,True,False,
FB,0.0,True,False,True,True,False,
F2,0.0,True,False,False,True,True,
F8,0.0,False,False,False,True,True,
FA,0.0,True,False,False,True,False,
Fj,0.0,False,False,False,True,False,
Fy,0.0,False,False,False,True,True,
Fi,0.0,False,False,False,True,True,
Fc,0.0,True,False,False,True,False,
Fd,0.0,True,False,False,True,False,
Fh,0.0,False,False,False,True,False,
F#,0.0,True,False,False,True,True,
FZ,0.0,True,False,False,True,False,
F9,0.0,False,False,False,True,True,
F@,0.0,True,False,False,True,True,
Fv,0.0,True,False,True,True,False,
F<,0.0,False,False,False,True,False,
Fq,0.0,True,False,False,True,True,
Fk,0.0,False,False,False,True,False,
FS,0.0,True,False,False,True,False,
F',0.0,False,False,False,True,False,
Fb,0.0,True,False,True,True,False,
FN,0.0,False,False,False,True,False,
Fg,0.0,True,False,True,True,False,
"F""",0.0,False,False,False,True,False,
FM,0.0,False,False,False,True,False,
F=,0.0,False,False,False,True,True,
mK,0.0,True,False,False,True,False,10508.0
m(,0.0,True,False,False,True,False,35.0
m\,0.0,True,False,False,True,False,2.0
m+,0.0,True,False,False,True,False,35.0
m],0.0,True,False,False,True,False,6.0
mL,0.0,True,False,False,True,False,17.0
mU,0.0,True,False,True,True,False,6723.0
mw,0.0,False,False,False,True,False,57116.0
m`,0.0,False,False,False,True,False,
m1,0.0,False,False,False,True,False,
m),0.0,True,False,False,True,False,38.0
me,0.0,False,False,False,True,False,36652.0
ms,0.0,False,False,False,True,False,45104.0
m:,0.0,True,False,False,True,False,1144.0
mD,0.0,False,False,False,True,False,883.0
"m,",0.0,True,False,False,False,False,2974.0
m3,0.0,False,False,False,True,False,
ml,0.0,True,False,False,True,False,71880.0
m7,0.0,True,False,True,True,False,
m!,0.0,False,False,False,True,False,254.0
mp,0.0,True,False,False,True,False,13968.0
m>,0.0,True,False,False,False,False,
m~,0.0,False,False,False,True,False,
mO,0.0,True,False,False,True,False,558.0
m5,0.0,False,False,False,True,False,
m0,0.0,True,False,False,True,False,
mr,0.0,False,False,False,True,False,61583.0
m4,0.0,False,False,False,True,False,
m-,0.0,True,False,False,True,False,812.0
ma,0.0,False,False,False,True,False,169095.0
m.,0.0,True,False,False,False,False,536.0
mW,0.0,False,False,False,True,False,
mE,0.0,False,False,False,True,False,
m;,0.0,True,False,False,True,False,4.0
m/,0.0,True,False,False,False,False,97.0
mt,0.0,False,False,False,True,False,47136.0
mQ,0.0,False,False,False,True,False,
mF,0.0,False,False,False,True,False,
mf,0.0,False,False,False,True,False,6331.0
mX,0.0,False,False,False,False,False,2.0
mo,0.0,True,False,False,True,False,57274.0
mY,0.0,True,False,True,True,False,
mH,0.0,True,False,True,True,False,2044.0
m$,0.0,False,False,False,True,False,56.0
m^,0.0,True,False,True,True,False,63.0
m{,0.0,True,False,False,True,False,
mx,0.0,False,False,False,False,False,33351.0
m*,0.0,True,False,False,True,False,29.0
mJ,0.0,True,False,True,True,False,5018.0
m[,0.0,True,False,False,True,False,26.0
m6,0.0,True,False,True,True,False,
mP,0.0,True,False,False,True,False,
m|,0.0,True,False,False,True,False,13.0
mz,0.0,False,False,False,False,False,17591.0
mV,0.0,False,False,False,False,False,1918.0
m_,0.0,True,False,False,True,False,
mT,0.0,False,False,False,True,False,4049.0
mR,0.0,False,False,False,True,False,336.0
m%,0.0,False,False,False,True,False,79.0
m?,0.0,True,False,False,False,False,
mu,0.0,True,False,True,True,False,13.0
mn,0.0,True,False,True,False,False,71985.0
mG,0.0,False,False,False,True,False,5379.0
m},0.0,True,False,False,True,False,
m&,0.0,True,False,True,True,False,40.0
mI,0.0,True,False,False,True,False,
mC,0.0,False,False,False,False,False,3939.0
mB,0.0,False,False,False,False,False,
m2,0.0,False,False,False,True,False,
m8,0.0,True,False,False,True,False,
mA,0.0,False,False,False,True,False,6136.0
mj,0.0,True,False,True,True,False,68890.0
my,0.0,True,False,True,True,False,3181.0
mi,0.0,True,False,False,True,False,429999.0
mc,0.0,False,False,False,False,False,4318.0
md,0.0,False,False,False,True,False,45473.0
mh,0.0,True,False,True,True,False,53039.0
m#,0.0,False,False,False,True,False,93.0
mZ,0.0,False,False,False,False,False,5401.0
m9,0.0,True,False,False,True,False,
m@,0.0,False,False,False,True,False,165.0
mv,0.0,False,False,False,False,False,10941.0
m<,0.0,True,False,False,False,False,
mq,0.0,False,False,False,True,False,16878.0
mk,0.0,True,False,False,True,False,69601.0
mS,0.0,False,False,False,True,False,10458.0
m',0.0,True,False,False,True,False,108.0
mb,0.0,False,False,False,False,False,47472.0
mN,0.0,True,False,True,False,False,27.0
mg,0.0,False,False,False,True,False,14691.0
"m""",0.0,True,False,False,True,False,930.0
mM,0.0,True,True,True,False,False,
m=,0.0,True,False,False,True,False,
fK,0.0,False,False,False,True,False,1177.0
f(,0.0,False,False,False,True,True,21.0
f\,0.0,False,False,False,True,True,
f+,0.0,False,False,False,True,True,6.0
f],0.0,False,False,False,True,True,2.0
fL,0.0,False,False,False,True,False,2.0
fU,0.0,False,False,False,True,True,37.0
fw,0.0,True,False,False,True,True,15073.0
f`,0.0,True,False,False,True,True,
f1,0.0,True,False,False,True,True,
f),0.0,False,False,False,True,True,9.0
fe,0.0,True,False,False,True,True,8577.0
fs,0.0,True,False,False,True,False,14222.0
f:,0.0,False,False,False,True,False,334.0
fD,0.0,True,False,False,True,False,188.0
"f,",0.0,False,False,False,True,False,762.0
f3,0.0,True,False,False,True,True,
fl,0.0,False,False,False,True,False,21217.0
f7,0.0,False,False,False,True,True,
f!,0.0,True,False,False,True,True,171.0
fp,0.0,False,False,False,True,True,1857.0
f>,0.0,False,False,False,True,False,
f~,0.0,True,False,False,True,True,
fO,0.0,False,False,False,True,True,16.0
f5,0.0,True,False,True,True,True,
f0,0.0,False,False,False,True,True,
fr,0.0,True,False,True,True,True,62105.0
f4,0.0,True,False,True,True,True,
f-,0.0,False,False,False,True,True,349.0
fa,0.0,True,False,False,True,False,39962.0
f.,0.0,False,False,False,True,False,132.0
fW,0.0,True,False,False,True,True,
fE,0.0,True,False,False,True,True,
f;,0.0,False,False,False,True,False,3.0
f/,0.0,False,False,False,True,False,16.0
ft,0.0,True,False,True,True,True,21267.0
fQ,0.0,True,False,False,True,True,
fF,0.0,True,True,True,True,False,
fm,0.0,False,False,False,True,False,4120.0
fX,0.0,True,False,False,True,False,
fo,0.0,False,False,False,True,True,14893.0
fY,0.0,False,False,False,True,True,
fH,0.0,False,False,False,True,False,55.0
f$,0.0,True,False,True,True,True,58.0
f^,0.0,False,False,False,True,True,34.0
f{,0.0,False,False,False,True,True,
fx,0.0,True,False,False,True,False,1405.0
f*,0.0,False,False,False,True,True,33.0
fJ,0.0,False,False,False,True,False,3171.0
f[,0.0,False,False,False,True,True,5.0
f6,0.0,False,False,False,True,True,
fP,0.0,False,False,False,True,True,
f|,0.0,False,False,False,True,True,3.0
fz,0.0,True,False,False,True,False,1584.0
fV,0.0,True,False,True,True,False,6783.0
f_,0.0,False,False,False,True,True,1.0
fT,0.0,True,False,True,True,True,2883.0
fR,0.0,True,False,True,True,True,
f%,0.0,True,False,True,True,True,50.0
f?,0.0,False,False,False,True,False,1.0
fu,0.0,False,False,False,True,True,1.0
fn,0.0,False,False,False,True,False,7006.0
fG,0.0,True,False,True,True,False,1715.0
f},0.0,False,False,False,True,True,
f&,0.0,False,False,False,True,True,27.0
fI,0.0,False,False,False,True,True,
fC,0.0,True,False,False,True,False,161.0
fB,0.0,True,False,True,True,False,
f2,0.0,True,False,False,True,True,
f8,0.0,False,False,False,True,True,
fA,0.0,True,False,False,True,False,1480.0
fj,0.0,False,False,False,True,False,1660.0
fy,0.0,False,False,False,True,True,1000.0
fi,0.0,False,False,False,True,True,34909.0
fc,0.0,True,False,False,True,False,557.0
fd,0.0,True,False,False,True,False,2792.0
fh,0.0,False,False,False,True,False,8413.0
f#,0.0,True,False,False,True,True,88.0
fZ,0.0,True,False,False,True,False,342.0
f9,0.0,False,False,False,True,True,
f@,0.0,True,False,False,True,True,118.0
fv,0.0,True,False,True,True,False,1490.0
f<,0.0,False,False,False,True,False,
fq,0.0,True,False,False,True,True,5839.0
fk,0.0,False,False,False,True,False,13529.0
fS,0.0,True,False,False,True,False,3980.0
f',0.0,False,False,False,True,False,26.0
fb,0.0,True,False,True,True,False,4218.0
fN,0.0,False,False,False,True,False,
fg,0.0,True,False,True,True,False,772.0
"f""",0.0,False,False,False,True,False,317.0
fM,0.0,False,False,False,True,False,
f=,0.0,False,False,False,True,True,
XK,0.0,False,False,False,True,False,
X(,0.0,False,False,False,True,False,
X\,0.0,False,False,False,True,False,
X+,0.0,False,False,False,True,False,
X],0.0,False,False,False,True,False,
XL,0.0,False,False,False,True,False,
XU,0.0,False,False,False,True,False,
Xw,0.0,True,False,True,True,False,64.0
X`,0.0,True,False,False,True,False,
X1,0.0,True,False,False,True,False,
X),0.0,False,False,False,True,False,
Xe,0.0,True,False,False,True,False,
Xs,0.0,True,False,True,True,False,
X:,0.0,False,False,False,True,False,3.0
XD,0.0,True,False,False,True,False,
"X,",0.0,False,False,False,False,False,
X3,0.0,True,False,False,True,False,
Xl,0.0,False,False,False,True,False,
X7,0.0,False,False,False,True,False,
X!,0.0,True,False,False,True,False,
Xp,0.0,False,False,False,True,False,
X>,0.0,False,False,False,False,False,
X~,0.0,True,False,False,True,False,
XO,0.0,False,False,False,True,False,
X5,0.0,True,False,False,True,False,
X0,0.0,False,False,False,True,False,
Xr,0.0,True,False,False,True,False,21.0
X4,0.0,True,False,False,True,False,
X-,0.0,False,False,False,True,False,2.0
Xa,0.0,True,False,False,True,False,196.0
X.,0.0,False,False,False,False,False,
XW,0.0,True,False,True,True,False,
XE,0.0,True,False,False,True,False,
X;,0.0,False,False,False,True,False,
X/,0.0,False,False,False,False,False,
Xt,0.0,True,False,False,True,False,
XQ,0.0,True,False,False,True,False,
XF,0.0,True,False,False,True,False,
Xm,0.0,False,False,False,False,False,2.0
Xf,0.0,True,False,False,True,False,
Xo,0.0,False,False,False,True,False,11.0
XY,0.0,False,False,False,True,False,
XH,0.0,False,False,False,True,False,
X$,0.0,True,False,False,True,False,
X^,0.0,False,False,False,True,False,
X{,0.0,False,False,False,True,False,
Xx,0.0,True,True,True,False,False,
X*,0.0,False,False,False,True,False,
XJ,0.0,False,False,False,True,False,
X[,0.0,False,False,False,True,False,
X6,0.0,False,False,False,True,False,
XP,0.0,False,False,False,True,False,
X|,0.0,False,False,False,True,False,
Xz,0.0,True,False,False,False,False,
XV,0.0,True,False,False,False,False,
X_,0.0,False,False,False,True,False,
XT,0.0,True,False,False,True,False,
XR,0.0,True,False,False,True,False,
X%,0.0,True,False,False,True,False,
X?,0.0,False,False,False,False,False,
Xu,0.0,False,False,False,True,False,
Xn,0.0,False,False,False,False,False,875.0
XG,0.0,True,False,False,True,False,
X},0.0,False,False,False,True,False,
X&,0.0,False,False,False,True,False,
XI,0.0,False,False,False,True,False,
XC,0.0,True,False,False,False,False,
XB,0.0,True,False,False,False,False,
X2,0.0,True,False,True,True,False,
X8,0.0,False,False,False,True,False,
XA,0.0,True,False,False,True,False,
Xj,0.0,False,False,False,True,False,
Xy,0.0,False,False,False,True,False,
Xi,0.0,False,False,False,True,False,6.0
Xc,0.0,True,False,False,False,False,
Xd,0.0,True,False,False,True,False,4.0
Xh,0.0,False,False,False,True,False,
X#,0.0,True,False,False,True,False,
XZ,0.0,True,False,False,False,False,
X9,0.0,False,False,False,True,False,
X@,0.0,True,False,True,True,False,
Xv,0.0,True,False,False,False,False,
X<,0.0,False,False,False,False,False,
Xq,0.0,True,False,False,True,False,
Xk,0.0,False,False,False,True,False,6.0
XS,0.0,True,False,True,True,False,
X',0.0,False,False,False,True,False,
Xb,0.0,True,False,False,False,False,
XN,0.0,False,False,False,False,False,
Xg,0.0,True,False,False,True,False,
"X""",0.0,False,False,False,True,False,
XM,0.0,False,False,False,False,False,
X=,0.0,False,False,False,True,False,
oK,0.0,True,False,False,True,True,10637.0
o(,0.0,True,False,True,True,True,206.0
o\,0.0,True,False,False,True,False,1.0
o+,0.0,True,False,False,True,True,18.0
o],0.0,True,False,False,True,False,18.0
oL,0.0,True,False,True,True,True,39.0
oU,0.0,True,False,False,True,False,1883.0
ow,0.0,False,False,False,True,False,286453.0
o`,0.0,False,False,False,True,True,
o1,0.0,False,False,False,True,True,
o),0.0,True,False,False,True,True,28.0
oe,0.0,False,False,False,True,False,13204.0
os,0.0,False,False,False,True,True,35816.0
o:,0.0,True,False,False,True,True,2074.0
