sentence,estimate
اس کا پیشرو ایڈورڈ ہفتم اور جانشیں ایڈورڈ ہشتم تھا۔,0.011422871501946992
اس اجلاس میں لیاقت علی خان نے بھی شرکت کی۔,0.011422754410131577
الیکشن کمیشن اور عدلیہ کے کچھ فیصلوں پر سخت حیرت ہوئی,0.01141796562437192
سوری شمشاد بھائی غلطی ہو گئی اب ذہن میں رکھوں گا,0.01141516272584498
9 - آنکھوں میں بسا لیتا ہوں ہر رات میں جس کو,0.011411758977612796
شیراد کلکر اور راجشری ٹھاکر ڈراما سات پھیرے سے,0.011401710567014708
اسی لیے تو سعود بھائی سے پوچھ رہی تھی آنی,0.011390796359358073
بنیادی طور پر حرام مغز کے دو اہم کام ہیں:,0.011387043994578188
اسے پورے ملک کی نسبت سے موسوم کر دیا کرتے,0.011364118111992021
ان کا اصل وطن سائبیریا کا صحرائی علاقہ تھا۔,0.011345375702741401
جیسے اس وقت آپ ندارد ہیں کیا خبر مخفی ہوں,0.011333391391753312
نسل در نسل سے ننگ ملت و ننگ انسانیت قادیانیت,0.011332216964376213
دنیا تو یہ کہتی ہے کہ مستی ہے شراب,0.01131891497533471
25 ۔ صدر اسلام کی شاعری کا کیا حال تھا,0.011309339502715404
اگلے لوگوں پر لعنت اور طعن زنی کرے گی,0.011287695874933064
نا صرف دیکھیں اپنے آپ بھی اس پر کچھ کاریگری دکھائیں,0.011281156007301233
خوف گذرے ہوئے دن رات کی تشہیر کا ہے,0.011271240834020002
اللہ ہم سب کو ہدایت اور روشن ضمیری عطا فرمائے,0.011268679769834835
اس فن پر مشتمل کتابوں کے نام یہ ہیں:,0.011263888027265754
کہ جن کو دیکھ کر احساس کو راحت سی ملتی ہے,0.011263532499619928
یہ ٹرمینل حجاج اور عمرہ زائرین کے لیے مخصوص ہے۔,0.011261841064988747
گویا ان حالات و واقعات کی تفصیل ہوتی ہے۔,0.011252747410257051
یہ صفحہ جولیئن سال 98 کے بارے میں ہے۔,0.011247516061116512
اس نے یہ بھی لکھا ہے میرے گھر نہیں آنا,0.01123748767681173
یاد آوری کا شکریہ سرکار بس تلاش معاش میں مصروف ہوں,0.011234009451317816
دو تصدفی متغیر سمتیہ اور سمتیہ کے درمیان تضایف,0.011219043400848425
اسپین میں زیادہ تر لوگ مسیحی مذہب کو مانتے ہیں۔,0.011196761727834582
نظر اس کی اگر میخانہ بن جائے تو کیا کیجے,0.011157355327207356
اس وقت پورا داغ کے نام سے گونج رہا تھا۔,0.01113507680058095
ٹھنڈے صحن پہ ننگے پیروں رات بھر پھرتی رہوں,0.011133960261417164
میرے شہر جل رہے ہیں میرے لوگ مر رہے ہیں,0.011127321985068205
اس رسم حج کا ذکر قرآن شریف میں نہیں ہے۔,0.011126267369919588
آپ نے تو انا کے خلاف بات کر دی,0.011124055119184328
1977ء -وزیر اعظم بھٹو کی حکومت ختم کر دی گئی۔,0.011116056430570807
جیل خانے بھی ہیں اور گیس کے چیمبر بھی ہیں,0.011098761848999526
انقلاب فرانس ان کے نزدیک بہت زیادہ اہمیت کا حامل تھا۔,0.011097146682863759
اسکے عشق میں بھیگ کر واثق مجھ کو یہ احساس ہوا,0.011092350925750477
جڑے ہیں ان سے نادیدہ پرانے بام و دروازے,0.01109008323226429
ظلم و ستم کے ہر سو چھانے لگے ہیں بادل,0.011088070241342785
ہندو صرف وشنو اور شو کی پوجا کرتے ہیں۔,0.011070399791475578
ہم سوچ رہے ہیں کہ ہم بھی کھیل لیں,0.01105782736780563
اس کا آغاز پیر پنجال سلسلہ کوہ سے پوتا ہے,0.011056578747046183
ارجنٹائن دفاع پر تقریبا 3 ارب ڈالر سالانہ خرچ کرتا ہے۔,0.01105620721004128
گلے مل کر بھی وہ بیگانہ بن جائے تو کیا کیجے,0.011051346018065573
اسی لئے مجھے اس دھاگے کی خبر نہ ہوسکی,0.01105047878835509
ان کی آواز سرحد پار بھی سنی جانے لگی,0.011047125603296017
حیف صد حیف کہ کچھ پست نظر پست اندیش,0.011037643976645512
صدر مسلح افواج کے کمانڈر ان چیف کا درجہ رکھتا ہے۔,0.011037112749395055
1936ء میں آپ مسلم لیگ کے سیکرٹری جنرل بنے۔,0.011033203948537408
جو اس کے اور راجپوت برادری سے تعلق رکھتے ہیں۔,0.01102354179086376
غالب کو جانتا ہے کہ وہ نیم جاں نہیں,0.011004870203911827
کے علاوہ موبائل سکرین اور بھی لطف اندوز ہو سکتے ہیں۔,0.010998453874685914
فرانسسکو ڈی پیڈرو نے زیادہ بہتر مصنوعی پیس میکر بنایا۔,0.010992565270750935
انہیں ضرورت نہیں ہے وہ میری طرح تھوڑی ہیں کوئی,0.010990916755400065
لاکھوں میں ہے وہ ایک کڑوڑوں میں فرد ہے,0.010984780122027131
اس ضمن میں رہنما اصولوں کو قانونی تحفظ دیا گیا ہے۔,0.010982105943994703
بلوچستان کی بڑی زبانیں بلوچی، پشتو، براہوی اور فارسی ہیں۔,0.010981752750658502
بہت اچھے سے دیکھا ہے لیکن انکا کہیں کچھ پتہ نہیں,0.010980275185918804
تذکرہ ہیں کہ حسینی شاعر بھی تھے اور نثر نگار بھی۔,0.010978186775456419
پاکستان 4 اوورز میں 16 رنز بغیر کسی نقصان کے,0.010969694464952693
یاد رکھنے کا شکریہ فہیم آپکو بھی عید مبارک,0.010967527816580305
اور ساتھ میں تیمور بھی مجھ کو تنگ کر رہے تھے,0.010964802702746352
جو کچھ بھی سوچا جائے بیان کرنا چاہے ے۔,0.010953950428888883
اور کوئی نہیں جانتا کہ ان لفظوں کا کیا مطلب ہے۔,0.010947492027537876
ایڈنبرا اگرچہ ہے لیکن سب سے بڑا شہر گلاسگو ہے۔,0.0109467564659642
میں خود اپنے بلاگ کا لنک تلاش کرتی رہتی تھی,0.010945548305256299
اور پوری دنیا میں عزت کی نظر سے دیکھے جاتے ہیں,0.010937959992359624
مون سون بادلوں اور بارشوں کا ایک سلسلہ ہے۔,0.01093774290304184
1923ء میں ہندوستان واپس آئے اور مسلم لیگ میں شامل ہوئے۔,0.010935050558396138
تازہ ترین : رباعی کے اوزان پر ایک بحث از محمد وارث,0.010931529157943673
1922ء میں حکومت کی طرف سے سر کا خطاب ملا۔,0.01092238203889031
مجھے بھی پتہ ہے کہ تمھیں کھانی ہی آتی ہے بس,0.010912092523158473
گورنمنٹ اسکول فار بلائنڈ، اسپیشل ایجوکیشن کمپلیکس، بروری روڈ، کوئٹہ,0.010909349239952083
سب سے بڑھ کر قرآن کریم کا یہ ارشاد کہ :,0.010906632519112013
زاہد حسین فرنٹ لائن جہاد پسند اسلام کی طرف تحریک۔,0.010888657609547768
آپ کو امید ہے کہ امریکہ ہمیں ایف 35 دے گا,0.010880294208842314
انکا تعلق سیاسی جماعت پاکستان مسلم لیگ سے تھا۔,0.010873994875954383
مگر دنیا میں انسان کی چاہت ہی سب کچھ نہیں ہے۔,0.010869680471734214
اور ہاں بھئی میری ٹیم کے لیے لڑی تم مبارکباد کی,0.01086911225075707
کئی سال تک بخاری شریف کا درس بھی دیا۔,0.010858392387075358
تحصیل دشت بلوچستان کے ضلع کیچ کی ایک تحصیل ہے۔,0.010854699679981766
لال مسجد کی نئی ویب سائٹ اب ان لائن ہے,0.010852499086885958
بعد ازاں اس علاقے پر رومن سلطنت چھا گئی,0.010851224285291575
افغانی احناف کے امام اور بڑے زاہدوں میں شمار ہوتے ہیں۔,0.01084497224234261
عورت تاریخ کے ہر دور میں مرد کے تابع رہی ہے۔,0.010844298060962586
چین سے کرتے ہیں ہم خواب ترے کوچے میں,0.010834017334846027
ذخیرہ شدہ مٹی کی واضح طور پر بارہ پرتیں ہیں۔,0.010831310199162836
دلی افسوس ہوا جس طرح کا رویہ جنوبی افریقہ نے اپنایا,0.01082134877484412
نندارہ کی اینٹیں بھی نال کی بڑی اینٹوں کے برابر ہیں۔,0.010806354158614015
اصلاح و درستگی کی غرض سے حاضر کیے ہیں,0.010799528414902258
اور بار بار کہنے سے کوئی فائدہ نہیں ہے,0.010793305952126209
میں نے تالا توڑ کر دوسرا ڈال دیا ہے,0.010789167711482498
ڈاکٹر دانی نے اس کے پانچ زمانے بتائے ہیں۔,0.01078805498086737
ویسے یہ پوسٹ تمہاری 5000 ویں پوسٹ تھی نا,0.010758872545703992
بعض روایتوں کے مطابق اس کی موت چیچک سے ہوئی۔,0.010757406404437628
بارش کی مقدار ہر علاقے میں مختلف ہوتی ہے۔,0.01075685404064838
ان کی نماز جنازہ محمد ہزاروی نے ادا کی۔,0.010755032427082915
چناچہ ان کے پاس فرشتہ آیا اور کہا پڑھ,0.010745115627637546
غم اس کو ساری رات سنایا تو کیا ہوا,0.01074413708505672
کیا کیا نہ ہوگا حشر بپا غور سے سنو,0.010743893932464587
میں اس کی گرد ہٹاتے ہوئے بھی ڈرتی ہوں,0.010740801809348516
بہت خوب تو اب تک یہ باتیں سامنے آئی ہیں کہ,0.010737736618188927
کسی بھی میٹرکس کے لیے، اور متناظر میٹرکس ہوں گی۔,0.010727117964123838
سنگین نتائج، وقار اعوان، روزنامہ جنگ کراچی، 25 مئی 2010ء,0.010715437327624549
جلد از جلد ایک کلو بطور تحفہ ارسال فرما دیں,0.010707740793825528
یہی نظریہ بعد میں پاکستان کے قیام کی بنیاد بنا۔,0.01070115046809624
وہ ہمیشہ حال اور مستقبل کی سوچنا چاہتے ہیں۔,0.010687204603532164
اب تک کا سب سے بڑا لسانی گروہ ہن ہے۔,0.01068428728080529
دوسری صدی قبل مسیح کے چاند گرہنوں کی فہرست,0.010676450502452283
کون سا غم ہے جو یہ حال بنا رکھا ہے,0.010672700127967378
کیوں نہ اب اپنی چوڑیوں کو کرچی کرچی کر ڈالوں,0.010650347037315025
میر صاحب کی طرح میں بھی گناہ گار ہوا,0.010648443171428011
وہ کھلاڑی جنہوں نے سب سے زیادہ دوڑیں کیں,0.01064281115519842
یہ عمارت بغیر قیمت بیکن کو دے دی گئی,0.010624126673192066
بہت ہی دور سے مجھ کو پکارتا ہے تو,0.010624036798192115
اس نے اپنے ہمسایہ راجپوت حکمرانوں کے ساتھ کئی جنگیں لڑیں۔,0.01062303927480028
مسلمانوں اسے خوشی سے قبول کرنے کے لیے تیار تھے۔,0.010618736640857822
قانون جیب التمام یہ بھی مقضی کرتا ہے کہ:,0.01061859651930235
قلعے کے تینوں جانب فصیل کے نشانات موجود ہیں۔,0.010602737791987232
شاید کرس گیل اب ویسا نہ چلے جیسا چلا,0.010594084335205011
اس کی سرحدوں کا تعین میں کیا جا چکا تھا,0.010591334359465231
جوان افراد میں اس کی لمبائی 16 سے تک ہوتی ہے۔,0.01058287634996938
دل کا دورہ پڑنے سے لاہور میں انتقال کیا۔,0.01057930019302774
ورثے میں اگر ماں کی دعا بھی نہیں ملتی,0.010573787850614674
ان میں سب سے چھوٹا ہار گردن کو چھو رہا ہے۔,0.010565865850767417
حقیقی اعداد و شمار اس سے بھی زیادہ رہے ہوں گے۔,0.010558321745322102
موجودہ دور میں کشمیری زبان کا فارسی زبان کے مطابق ہیں,0.010551669552799903
قرآن فہمی کی ترغیب دلانا اس کا بنیادی مقصد ہے۔,0.010540798879711714
اس میں آپ کو تاریخ کا مختصر حوالہ مل جائے گا,0.01054027068925675
لوگ کہتے ہیں بہت غم خوار رہتے تھے یہاں,0.010535806705997904
اکبر بھی یقیں ہے کہ ہمیں یاد کریں گے,0.010528670173111074
کیلے کے استعمال میں اس کا جوس زیادہ مناسب ہے,0.010526627337264085
محبوب بھائی ہم ئے بھی بتائیں یہ کیسے کیا جاتا ہے,0.010524582992516435
قلندر در عطا پہ جڑا مہروفا سراپائے حق نما ہے ۔۔,0.010519616975690666
وہ اپنے ان عزائم کا اظہار ان الفاظ میں کرتا تھا:,0.0105100097929049
میں کچھ نہیں کہوں گا لیکن فیض آپ سے مخاطب ہیں,0.010507290890444337
